humidity,temperature,pressure,CO2,TVOC,DUV,Color temperature,LUX,Motion,O2voltage,O2,PM10,PM2.5,Datetime
53.28726080345031,18.23274175436818,989.9982939725858,482,12,0.02291865646839142,2972.48753975849,157.34588,False,1.4093343823760818,20.494300149081802,10.4,2.8,11.05.2019. 17:03:05
53.138997373678926,18.257796263042838,990.0384801836576,423,3,0.011096477508544922,3656.6471856236703,1372.3971,True,1.4134728560188827,20.562759630598066,11.2,2.7,11.05.2019. 17:03:25
53.037395352483,18.24777445869986,989.9124768427636,497,14,0.011322826147079468,3642.0605232412,1360.60034,True,1.41282769472856,20.552087239943436,13.9,3.0,11.05.2019. 17:03:45
54.39938531286864,18.337970739696175,990.0021635151143,460,9,0.011299878358840942,3643.748137608208,1343.561,True,1.402876475216365,20.38747212165109,36.9,4.1,11.05.2019. 17:04:05
53.37733060651466,18.363025278929854,990.014858750761,480,12,0.011283546686172485,3646.9306876185437,1340.93964,True,1.4149551534225018,20.587280098882594,43.7,3.9,11.05.2019. 17:04:25
53.03624844088872,18.363025278929854,990.0423461177102,460,9,0.011322751641273499,3646.8260542074295,1340.93962,False,1.4091959087332808,20.49200948962422,9.7,2.2,11.05.2019. 17:04:45
