temperature,humidity,pressure,TVOC,CO2,Color temperature,DUV,LUX,Motion,O2voltage,O2,PM10,PM2.5,Datetime
18.914226982888067,50.50445683713908,989.7710495183352,36,637,4306.571503343592,0.02201785147190094,47.2722,False,1.3972053501180173,20.301827392095646,15.1,3.1,11.05.2019. 17:38:50
