humidity,temperature,pressure,TVOC,CO2,LUX,Color temperature,DUV,Motion,O2,O2voltage,PM2.5,PM10,Datetime
52.876776201483715,22.196455499739386,982.0663777603629,-1,-1,815.3316,3183.698473547581,0.001490473747253418,True,20.400278990436647,1.403650668764752,0.0,0.0,05.05.2019. 21:02:25
52.897596023904626,22.176410977193154,982.0069574516087,0,405,817.9531,3187.3613970779975,0.001472383737564087,False,20.357148566640586,1.4008874901652242,6.0,33.3,05.05.2019. 21:02:45
52.8774605346328,22.21650002694223,982.0704950116931,7,447,816.64234,3184.8298956054123,0.0015018731355667114,False,20.28693322971816,1.3962140047206923,5.8,33.9,05.05.2019. 21:03:05
