temperature,humidity,pressure,TVOC,CO2,LUX,Color temperature,DUV,Motion,O2,O2voltage,PM10,PM2.5,Datetime
19.93145391906146,52.90009787452266,988.9216934324318,37,645,1302.92566,3493.502279595269,0.00681692361831665,False,20.00938169589011,1.3777403619197481,4.7,3.5,12.05.2019. 16:32:42
19.941475918982178,53.03417328496746,988.9377253907171,47,715,1293.75064,3493.523340970943,0.006817832589149475,False,20.024275858267593,1.378731707317073,9.0,3.6,12.05.2019. 16:33:02
19.911409922712483,53.00101420499273,988.917185279697,51,735,1289.81844,3491.8449026222434,0.006853260099887848,False,20.017419815268433,1.378275373721479,8.3,3.6,12.05.2019. 16:33:23
19.91642092136317,53.03328299837484,988.9527570014985,65,830,1285.88632,3494.1156816575876,0.006834767758846283,False,20.01496109639977,1.3781117230527142,6.7,3.4,12.05.2019. 16:33:43
19.941475918982178,52.99673156062407,988.8826119047958,52,744,1284.57562,3495.3028406118055,0.006829515099525452,False,20.016994267771935,1.3782470495672698,4.2,3.2,12.05.2019. 16:34:03
19.946486919379094,53.01830473001043,988.9181844321095,53,749,1280.64346,3494.861287242537,0.006837278604507446,False,20.009712677276276,1.3777623918174664,4.5,3.4,12.05.2019. 16:34:23
19.951497920067048,53.034529333117916,988.9813147054011,51,735,1279.33278,3496.9527858140655,0.006821051239967346,False,20.020020383302597,1.3784484657749803,6.8,3.6,12.05.2019. 16:34:43
19.941475918982178,53.06091712054156,988.8826119047958,54,757,1278.02208,3497.8888133993078,0.006834894418716431,False,20.02167529023343,1.3785586152635718,5.3,3.1,12.05.2019. 16:35:03
19.97154192572925,53.05663784988699,988.8480315595866,66,838,1279.33278,3497.4566826874943,0.006838954985141754,False,20.002052822339284,1.3772525570416994,5.8,3.3,12.05.2019. 16:35:23
19.976552927872397,53.003323870050906,989.0489549891271,54,757,1280.64358,3500.900557455135,0.006824292242527008,False,20.037136849272912,1.3795877261998424,8.6,3.5,12.05.2019. 16:35:43
19.97154192572925,52.96035238111988,988.9307057556467,54,757,1276.71138,3498.8433740890014,0.006820686161518097,False,20.017750796654603,1.3782974036191975,7.1,3.8,12.05.2019. 16:36:03
19.966530923877144,52.99761949645259,988.9502479173507,63,815,1278.02214,3501.0564032812345,0.006835758686065674,False,20.025126953260592,1.3787883556254916,6.8,3.5,12.05.2019. 16:36:23
19.981563930306585,53.06769272517742,988.9742958505807,60,798,1280.64358,3501.322096987251,0.0068372562527656555,False,20.0157649083376,1.3781652242328875,5.4,3.4,12.05.2019. 16:36:43
20.001607942953704,52.98816304703997,988.8961223739902,66,838,1280.64362,3503.2864049494806,0.006810374557971954,False,20.01080018754511,1.3778347757671126,6.9,3.5,12.05.2019. 16:37:03
19.996596939355367,52.88634310271274,988.9432255661602,68,848,1281.95432,3501.483262864609,0.006814822554588318,False,20.01552849306177,1.37814948859166,6.6,3.7,12.05.2019. 16:37:24
20.006618946843084,52.96159206716283,988.9592569380283,58,787,1283.26504,3502.308848487596,0.00679846853017807,False,20.01883830692343,1.3783697875688432,5.5,3.4,12.05.2019. 16:37:44
20.006618946843084,53.020438161370464,988.8490183815737,68,848,1289.81862,3500.710587042397,0.006790786981582642,False,20.017419815268433,1.378275373721479,6.6,3.4,12.05.2019. 16:38:04
20.01664095549495,52.99404489850024,988.9477283005665,66,838,1284.57574,3501.4661353881743,0.006776101887226105,False,20.005268070090615,1.3774665617623918,6.2,3.4,12.05.2019. 16:38:24
20.01664095549495,53.03149302189597,988.865048038954,76,905,1278.02212,3499.905746505363,0.0067906454205513,False,20.015859474447936,1.3781715184893784,7.4,3.7,12.05.2019. 16:38:44
20.036684976291145,52.98940444752722,988.9246687017123,73,882,1283.26508,3503.9488142044147,0.0067877620458602905,True,20.019547552750932,1.3784169944925255,5.4,3.6,12.05.2019. 16:39:04
20.03167397065554,53.00527694826622,988.8064106223494,78,915,1280.64364,3503.617816164614,0.00677257776260376,False,20.002998483442614,1.3773154996066088,5.4,3.7,12.05.2019. 16:39:24
20.04169598221779,52.962831287791175,988.8500003538519,70,863,1278.02212,3499.9288103762483,0.0068006739020347595,False,20.015055662510104,1.3781180173092054,4.6,3.6,12.05.2019. 16:39:44
20.06174000883475,52.91538566264178,988.8269346957011,73,882,1274.08998,3500.495565562397,0.006808094680309296,False,20.01373173696544,1.378029897718332,5.5,3.7,12.05.2019. 16:40:04
20.06174000883475,52.91538566264178,988.909620891905,65,830,1270.15782,3501.037053315682,0.00679488480091095,False,20.019169288309598,1.3783918174665617,6.2,3.7,12.05.2019. 16:40:24
20.056729001743953,52.94731131628144,988.929167883726,70,863,1267.53638,3501.391781103537,0.006780587136745453,False,20.019642118861267,1.3784232887490164,5.4,3.7,12.05.2019. 16:40:44
20.07176202388946,52.88898560992361,988.9532133266684,71,872,1266.22566,3500.6428429899856,0.006802178919315338,False,20.018223627206268,1.3783288749016522,6.1,3.6,12.05.2019. 16:41:05
20.06174000883475,52.89398386870711,988.909620891905,70,863,1268.84714,3503.36640388855,0.006821088492870331,False,20.02039864774393,1.378473642800944,5.8,3.6,12.05.2019. 16:41:25
20.086795048654313,53.06073435400453,988.9221325513832,86,967,1267.53642,3503.2788626902366,0.00678175687789917,False,20.020776912185266,1.378498819826908,6.2,3.7,12.05.2019. 16:41:45
20.07176202388946,52.99599581249034,988.9532133266684,94,1019,1267.53642,3503.2857567227193,0.006788916885852814,False,20.028531333232593,1.379014948859166,5.2,3.5,12.05.2019. 16:42:05
20.096817066619405,52.9861807396107,988.9381622625854,79,925,1264.91498,3503.404900893931,0.006785668432712555,False,20.014677398068773,1.3780928402832415,5.7,3.6,12.05.2019. 16:42:25
20.111850095749833,52.93855343018346,988.9346426964651,86,967,1266.22574,3504.769110737331,0.006809324026107788,False,20.024937821039924,1.3787757671125096,4.2,3.6,12.05.2019. 16:42:45
20.09180605749134,52.959250073525546,988.9025839493165,97,1041,1263.6043,3505.285454032457,0.006789155304431915,False,20.018507325537264,1.378347757671125,5.0,3.5,12.05.2019. 16:43:05
20.086795048654313,52.94302119004292,988.9496957862091,86,967,1266.22578,3506.521775402857,0.006802380084991455,False,20.019783968026765,1.378432730133753,7.1,3.4,12.05.2019. 16:43:25
20.11686110604205,52.928027847865586,988.9426574591229,86,967,1262.29356,3503.9316323042012,0.0068274736404418945,False,20.022006271619595,1.37858064516129,6.2,3.4,12.05.2019. 16:43:45
20.111850095749833,52.86363857927165,988.9070783577538,83,945,1259.6721,3502.7462133031336,0.006811469793319702,False,20.019358420530267,1.3784044059795437,4.7,3.7,12.05.2019. 16:44:05
20.106839085748653,52.87951599710103,988.871499767623,76,905,1258.3614,3504.4329202614053,0.006793491542339325,False,20.018081778040766,1.3783194335169158,5.8,3.6,12.05.2019. 16:44:26
20.126883127499603,52.86416569050517,988.9586870754692,76,905,1262.2936,3505.891625076699,0.0068182572722435,False,20.021060610516262,1.3785177025963806,6.2,3.5,12.05.2019. 16:44:46
20.126883127499603,52.82670637599795,988.9035570427772,79,925,1263.60434,3506.7562512463223,0.006830736994743347,False,20.0157649083376,1.3781652242328875,4.4,3.5,12.05.2019. 16:45:06
20.111850095749833,52.83153170771927,988.9897714394482,78,915,1262.2936,3505.925066999235,0.006818301975727081,False,20.01188769781394,1.3779071597167583,5.1,3.5,12.05.2019. 16:45:26
20.126883127499603,52.92302949118581,988.9035570427772,84,956,1264.91502,3504.587812658775,0.0068399012088775635,False,20.030233523218588,1.379128245476003,4.7,3.6,12.05.2019. 16:45:46
20.156949198857184,52.98295420633793,988.8965111660895,99,1053,1266.22576,3505.9964977235286,0.006789363920688629,True,20.021297025792094,1.378533438237608,5.5,3.5,12.05.2019. 16:46:06
20.14692717390717,52.97724890445675,988.935614803356,97,1041,1264.91506,3506.8030027873374,0.006791561841964722,False,20.027585672129256,1.3789520062942564,5.3,3.6,12.05.2019. 16:46:26
20.13690515012131,52.939436128368044,988.9195858623965,108,1110,1267.53654,3508.863024882039,0.006821736693382263,False,20.014677398068773,1.3780928402832415,5.6,3.4,12.05.2019. 16:46:46
20.13189413866494,52.99277161708052,988.966701929154,103,1081,1266.22578,3506.712136307574,0.006848782300949097,False,20.020776912185266,1.378498819826908,6.0,3.5,12.05.2019. 16:47:06
20.13189413866494,52.928557104472844,988.966701929154,87,977,1267.53652,3507.867720233079,0.006832115352153778,False,20.0197366849716,1.3784295830055076,8.0,3.9,12.05.2019. 16:47:26
20.151938186236656,52.93461414436036,988.9160631881549,87,977,1270.15804,3511.733836072725,0.006803944706916809,False,20.023330197164263,1.3786687647521636,7.3,3.7,12.05.2019. 16:47:46
20.156949198857184,52.8973294847759,988.9792102482014,92,1009,1267.53656,3510.2847734781853,0.006819397211074829,False,20.013258906413775,1.3779984264358773,7.5,3.7,12.05.2019. 16:48:07
20.151938186236656,52.89180192867116,988.8884970788324,103,1081,1268.8473,3511.195759871892,0.006809026002883911,False,20.02838948406709,1.3790055074744296,5.5,3.7,12.05.2019. 16:48:27
20.176993252249666,52.91408891275563,988.983702354125,128,1242,1267.5366,3512.0210511904625,0.006821520626544952,False,20.019074722199264,1.3783855232100706,4.7,3.6,12.05.2019. 16:48:47
20.18701528069214,52.925145052132365,988.9445963264114,112,1140,1266.22582,3509.2083901907604,0.0068412721157073975,False,20.020871478295597,1.3785051140833988,5.9,3.8,12.05.2019. 16:49:07
20.192026295349933,52.834336182631446,989.0077465388515,101,1065,1263.60438,3508.8309832512296,0.006830774247646332,False,20.020020383302597,1.3784484657749803,4.1,3.4,12.05.2019. 16:49:27
20.257169512385737,54.463510650422364,988.9465157777781,264,2134,1302.92662,3541.1311657162837,0.008087225258350372,False,19.93353415293192,1.3727395751376867,5.2,3.6,12.05.2019. 16:49:47
20.31730175638222,55.99589301275764,989.0978306574596,718,5116,1297.68368,3537.684896910357,0.007997579872608185,False,19.871807357668427,1.3686829268292682,5.5,3.5,12.05.2019. 16:50:07
20.347367894096532,53.562477061237956,989.0080441188315,207,1759,1296.37294,3536.6834064654813,0.007999680936336517,False,19.96782149615043,1.3749929189614476,5.5,3.5,12.05.2019. 16:50:27
20.35738994232961,53.1452843811643,989.0240714724305,141,1330,1298.99438,3536.926492408075,0.007988609373569489,False,20.006922977021443,1.3775767112509834,6.8,3.4,12.05.2019. 16:50:47
20.31229073444847,52.688634609921294,989.0346693039437,161,1458,1301.61586,3538.809775511451,0.008018523454666138,False,20.03075363682542,1.3791628638867033,6.1,3.6,12.05.2019. 16:51:07
20.31730175638222,52.683454002468864,989.0151098678008,153,1408,1298.9944,3537.5448772561017,0.008005663752555847,False,20.02474868881926,1.3787631785995278,4.8,3.4,12.05.2019. 16:51:27
20.32231277860701,52.4319821236901,988.9679762641982,97,1041,1293.75148,3535.953608536751,0.008023589849472046,False,20.0171833999926,1.3782596380802516,14.6,3.9,12.05.2019. 16:51:48
20.33734584702761,52.320046170548586,988.9368680535543,87,977,1293.75148,3535.661923435772,0.008016824722290039,False,20.028531333232593,1.379014948859166,18.3,4.6,12.05.2019. 16:52:08
20.36741199172684,52.492418352289,989.0400989470041,122,1207,1292.44078,3537.231345926882,0.00799308717250824,False,20.025883482143257,1.3788387096774193,9.4,4.1,12.05.2019. 16:52:28
20.38745609401376,52.40206512697902,989.0721542590122,119,1184,1293.75148,3535.934329699366,0.008033387362957,False,20.03325963874925,1.3793296616837134,10.5,3.8,12.05.2019. 16:52:48
20.392467120313086,52.26835121133748,989.0525912102521,131,1262,1293.75152,3537.8390517944727,0.008020766079425812,False,20.027585672129256,1.3789520062942564,11.2,4.2,12.05.2019. 16:53:08
20.377434042288222,52.19822678027615,988.9733978171124,97,1041,1295.06232,3542.1945671685794,0.008018359541893005,False,20.021864422454097,1.3785712037765538,10.1,3.9,12.05.2019. 16:53:28
20.37242301686201,52.22483569410535,989.020536695525,92,1009,1291.13008,3537.325411453984,0.008032627403736115,False,20.02881503156359,1.3790338316286388,9.7,3.8,12.05.2019. 16:53:48
20.382445068005474,52.25730378002639,988.98141097157,90,992,1295.0623,3541.1959867671208,0.008020520210266113,False,20.023141064943598,1.3786561762391818,12.0,3.9,12.05.2019. 16:54:08
20.39747814690345,52.10249445115806,989.1157593001932,84,956,1293.75152,3537.4388734694858,0.00804593414068222,False,20.074206764523545,1.382055074744296,8.9,3.7,12.05.2019. 16:54:28
20.377434042288222,52.12860604589258,988.9733978171124,78,915,1293.75156,3539.927620636961,0.008002012968063354,False,20.041061342851744,1.3798489378442171,8.9,3.9,12.05.2019. 16:54:48
20.377434042288222,52.09647291714309,988.945821619049,90,992,1293.75156,3539.5312292179037,0.008022651076316833,False,20.02068234607493,1.378492525570417,10.7,3.6,12.05.2019. 16:55:09
20.392467120313086,52.07554926373062,988.9974373711789,97,1041,1295.0623,3540.308546733054,0.008045434951782227,False,20.02980797572209,1.3790999213217938,8.8,3.5,12.05.2019. 16:55:29
20.38745609401376,52.096805811019955,989.0445775362215,79,925,1297.68378,3542.5916728355833,0.008020304143428802,False,20.021864422454097,1.3785712037765538,8.8,3.5,12.05.2019. 16:55:49
20.38745609401376,52.05931593015231,989.0170008353041,79,925,1292.44082,3538.446389712414,0.008054524660110474,False,20.026450878805257,1.378876475216365,7.5,3.7,12.05.2019. 16:56:09
20.39747814690345,52.02215679904192,989.0330277544821,83,945,1292.44088,3541.556277488453,0.008024081587791443,False,20.02124974273693,1.3785302911093626,9.0,3.7,12.05.2019. 16:56:29
20.392467120313086,51.995211883456435,988.9422836195994,73,882,1293.75158,3540.9640299127996,0.008052334189414978,False,20.03089548599092,1.3791723052714397,9.9,3.8,12.05.2019. 16:56:49
20.38745609401376,51.920064172531845,989.0170008353041,70,863,1293.75158,3541.0610209861625,0.008021362125873566,False,20.033354204859588,1.3793359559402045,8.7,4.2,12.05.2019. 16:57:09
20.392467120313086,51.97378826062085,989.0250142797786,115,1156,1296.37306,3542.530728860692,0.008033543825149536,False,20.027869370460255,1.378970889063729,9.1,3.8,12.05.2019. 16:57:29
20.412511228420772,51.98516064968623,989.0294905331156,90,992,1293.75154,3539.144791710114,0.008049018681049347,False,20.042007003955078,1.3799118804091266,6.6,3.4,12.05.2019. 16:57:49
20.407500200957294,51.9689272247912,989.0214771972962,101,1065,1296.37304,3541.8003929285906,0.00801745057106018,False,20.03486726262492,1.3794366640440598,7.4,3.6,12.05.2019. 16:58:09
20.407500200957294,51.99035160649047,989.0214771972962,119,1184,1296.37304,3541.829884685431,0.008053123950958252,False,20.031368316542586,1.3792037765538945,7.0,3.5,12.05.2019. 16:58:29
20.412511228420772,51.93159875286982,989.0294905331156,110,1125,1296.37306,3542.2856422597556,0.008019529283046722,False,20.031084618211587,1.3791848937844216,6.6,3.6,12.05.2019. 16:58:49
20.422533284220844,51.95335311143708,988.9903607891432,150,1389,1296.37308,3543.4077042230174,0.008042775094509125,False,20.030186240163424,1.3791250983477576,6.4,3.7,12.05.2019. 16:59:09
20.422533284220844,51.9319277678336,989.0455172954125,110,1125,1298.9945,3542.6802212210087,0.008057594299316406,False,20.028105785736088,1.3789866247049565,11.0,3.7,12.05.2019. 16:59:29
20.427544312557437,51.95887422152125,989.0259522282536,128,1242,1295.0623,3540.7979452650807,0.00801781564950943,False,20.036285754279916,1.379531077891424,10.6,3.7,12.05.2019. 16:59:49
20.432555341185072,51.530497425827484,988.9788080746222,87,977,1297.68378,3542.9426611372,0.00803094357252121,False,20.02971340961176,1.379093627065303,7.2,3.5,12.05.2019. 17:00:09
20.46262151906267,51.77253455442038,989.0268853170077,125,1224,1295.06228,3539.651891863674,0.008072197437286377,False,20.03718413232808,1.379590873328088,8.3,3.7,12.05.2019. 17:00:29
20.472643580683506,51.794288529771634,988.9601698895065,153,1408,1296.37304,3542.2179424241012,0.008051581680774689,False,20.028153068791255,1.378989771833202,6.8,3.5,12.05.2019. 17:00:49
20.4826656434685,51.70889632535877,989.0313564627255,145,1352,1297.68384,3545.4577368364025,0.00803818553686142,False,20.02682914324659,1.3789016522423287,7.6,3.7,12.05.2019. 17:01:09
20.4826656434685,51.71425375440824,989.0313564627255,136,1295,1296.37308,3544.05553063212,0.008051171898841858,False,20.035245527066248,1.3794618410700235,7.6,3.8,12.05.2019. 17:01:29
20.472643580683506,51.68178594623084,989.0704918220279,136,1295,1293.7516,3541.5255105718215,0.008059442043304443,False,20.025410651591592,1.3788072383949646,9.3,3.8,12.05.2019. 17:01:50
20.46763254972757,51.7030534880163,989.0073180319409,136,1295,1296.37308,3544.0731655983072,0.008044019341468811,False,20.033496054025083,1.3793453973249408,8.5,3.9,12.05.2019. 17:02:10
20.472643580683506,51.735359070454855,989.0980723598561,119,1184,1292.44088,3541.716401637243,0.008053980767726898,False,20.050517953885066,1.3804783634933122,8.0,3.6,12.05.2019. 17:02:30
20.487676675297553,51.853707412378604,989.0945317207929,139,1313,1293.75166,3545.1145951567037,0.008042529225349426,False,20.039217303700248,1.3797261998426436,5.7,3.5,12.05.2019. 17:02:50
20.50270977253094,51.75240476299582,989.118571891265,153,1408,1295.06236,3543.8579618078224,0.008057869970798492,False,20.044985836430573,1.3801101494885917,8.7,3.6,12.05.2019. 17:03:10
20.50270977253094,51.72025896690073,989.0909899979044,166,1495,1295.06238,3544.3022955674096,0.008024938404560089,True,20.033921601521584,1.3793737214791502,7.8,3.6,12.05.2019. 17:03:30
20.592908410937525,55.102855261890454,989.0421310238543,366,2804,1306.85906,3554.634619792466,0.008352786302566528,True,19.890962298013967,1.3699417781274588,8.1,3.8,12.05.2019. 17:03:50
20.587897372996668,52.178468058341046,989.089290204957,90,993,1308.1698,3556.081263305983,0.00831650197505951,False,20.015339360841104,1.378136900078678,11.2,3.6,12.05.2019. 17:04:10
20.602930487692355,52.15217788453292,989.1409144284522,87,974,1305.54834,3554.645047628155,0.008352071046829224,False,20.004275125932114,1.3774004720692368,10.0,3.5,12.05.2019. 17:04:30
20.61796360500739,51.62215738111023,989.0546051108942,97,1037,1305.5483,3553.0205693376483,0.008342638611793518,False,20.038839039258914,1.3797010228166797,5.9,3.4,12.05.2019. 17:04:50
20.60794152650633,51.56288575790439,989.0937541460885,102,1076,1309.48052,3555.848689808891,0.008340224623680115,False,20.032361260701087,1.3792698662470495,5.5,3.4,12.05.2019. 17:05:10
20.622974644694477,51.4883335613647,989.0626171888388,85,962,1309.48054,3556.701601440852,0.008328951895236969,False,20.041581456458577,1.3798835562549174,6.8,3.5,12.05.2019. 17:05:31
20.61295256561134,51.439780875152394,989.0741798320629,92,1009,1305.54834,3554.231993962986,0.008341245353221893,False,20.033874318466417,1.3793705743509046,7.5,3.6,12.05.2019. 17:05:51
20.63299672494177,51.338579456078,989.0510537696864,92,1009,1306.85904,3553.430760705482,0.008366994559764862,False,20.037656962879748,1.379622344610543,7.4,3.9,12.05.2019. 17:06:11
20.627985684672602,51.33842212077459,989.0154544471136,104,1088,1302.9269,3554.572841480813,0.008337654173374176,False,20.036569452610916,1.3795499606608967,7.7,3.6,12.05.2019. 17:06:31
20.602930487692355,51.391229640908286,989.0581553676803,100,1062,1300.30542,3552.6625896112955,0.008370161056518555,False,20.03779881204525,1.3796317859952794,7.6,3.3,12.05.2019. 17:06:51
20.58288633534685,51.390597596958045,989.1364485854308,94,1019,1308.1698,3555.994522509156,0.0083560049533844,False,20.06385177544205,1.3813658536585365,6.9,3.7,12.05.2019. 17:07:11
20.602930487692355,51.45018243610386,989.1133280529732,102,1076,1306.85912,3557.4028227125905,0.00833507627248764,False,20.047728253630236,1.3802926829268292,7.0,3.7,12.05.2019. 17:07:31
20.59791944916942,51.085576015111414,989.0777292828163,52,747,1304.23766,3557.002317891165,0.008336491882801056,False,20.061440339628554,1.381205350118017,6.5,3.4,12.05.2019. 17:07:51
20.61295256561134,51.19859767039887,989.1017666229322,61,803,1305.54834,3554.275025663225,0.008350744843482971,False,20.054300598298397,1.3807301337529503,6.4,3.3,12.05.2019. 17:08:11
20.60794152650633,51.209161365399595,989.066167584803,79,919,1306.85912,3557.2613192834197,0.008346542716026306,False,20.043851043106574,1.3800346184107002,6.9,3.4,12.05.2019. 17:08:31
20.627985684672602,51.27946404535446,989.1258042342739,94,1019,1300.30546,3554.4793612879325,0.008343026041984558,False,20.036380320390247,1.379537372147915,4.8,3.2,12.05.2019. 17:08:51
20.61295256561134,51.25755514824128,989.0741798320629,83,951,1301.61622,3557.150636513864,0.008339054882526398,False,20.044985836430573,1.3801101494885917,6.6,3.4,12.05.2019. 17:09:12
20.592908410937525,51.31588301839537,989.0697168963926,97,1037,1296.37328,3553.463653726991,0.008356809616088867,False,20.036427603445414,1.3795405192761603,8.3,3.7,12.05.2019. 17:09:32
20.562842187657953,51.395324304801214,989.1043968274416,99,1052,1297.68398,3552.718902929972,0.008370280265808105,False,20.036049339004084,1.3795153422501967,8.6,3.5,12.05.2019. 17:09:52
20.56785322414362,51.40084138429126,989.0848249314092,97,1037,1296.37326,3553.1125933386193,0.008355587720870972,False,20.04276353283774,1.3799622344610543,5.9,3.6,12.05.2019. 17:10:12
20.56785322414362,51.422277122840676,989.0296554164703,99,1052,1296.3733,3554.6224677919017,0.00835486501455307,False,20.039642851196742,1.3797545239968527,6.6,3.5,12.05.2019. 17:10:32
20.59791944916942,51.39107164417373,989.105315406824,100,1062,1298.9948,3558.184157733219,0.008336007595062256,False,20.031273750432252,1.3791974822974036,4.5,3.3,12.05.2019. 17:10:53
20.587897372996668,51.47650190272674,989.089290204957,112,1139,1298.99474,3555.173901154324,0.008377037942409515,False,20.04352006172041,1.380012588512982,6.3,3.6,12.05.2019. 17:11:13
20.56785322414362,51.47586587663825,989.0848249314092,108,1113,1304.23768,3557.5878090255037,0.008345961570739746,False,20.051179916657404,1.380522423288749,6.8,3.7,12.05.2019. 17:11:33
20.58288633534685,51.572803797564454,989.0812776492421,114,1153,1301.61618,3554.7166025683146,0.00836009532213211,False,20.029666126556588,1.3790904799370574,7.2,3.8,12.05.2019. 17:11:53
20.602930487692355,51.59488040816,989.0581553676803,128,1245,1297.684,3553.9998945312313,0.008347339928150177,False,20.02829491795676,1.3789992132179387,7.2,3.6,12.05.2019. 17:12:13
20.592908410937525,51.54632892823144,989.124888707132,121,1196,1302.92692,3555.2912773453054,0.008382819592952728,False,20.051227199712564,1.3805255704169943,8.5,3.5,12.05.2019. 17:12:33
