humidity,temperature,pressure,CO2,TVOC,Color temperature,LUX,DUV,Motion,O2,O2voltage,PM2.5,PM10,Datetime
55.425422080042686,17.781761842413108,989.9890667464603,0,0,-1,-1,-1,True,20.441042316693103,1.4061148701809598,2.3,6.6,11.05.2019. 16:52:27
55.341782675183104,17.816837973240762,990.0453496900878,400,0,-1,-1,-1,True,20.451714707347726,1.4067600314712823,2.6,4.3,11.05.2019. 16:52:48
55.66224008277367,20.788339117640863,990.072100071389,457,8,-1,-1,-1,True,20.414283249393204,1.4044972462627852,2.7,4.4,11.05.2019. 16:53:08
53.17092789937616,18.54842909539584,990.0372683666425,438,5,3033.8437425436186,103.6076,0.029946982860565186,False,20.378756922851732,1.4023257277734067,2.9,6.3,11.05.2019. 16:53:28
56.704173656938046,18.312916207738454,990.0444370427783,548,22,2974.570561664854,111.47072,0.02914421260356903,False,20.30206380737148,1.3972210857592446,2.6,8.1,11.05.2019. 16:53:48
58.449522212228295,18.307905302220025,990.0364000834165,599,30,2923.67657312137,119.33402,0.02847820520401001,True,19.42602311219866,1.339345397324941,2.6,7.6,11.05.2019. 16:54:08
